id_cliente,edad,ingresos_mensuales,gasto_mensual_promedio,score_crediticio,transacciones_mes,tarjeta_asignada
67293,46,51229.58,18048.5,831,26,Platinum
63659,45,47945.87,12811.03,723,30,Platinum
8517,35,20363.13,7214.94,630,13,Gold
93808,48,165755.63,34192.32,790,49,Black
22865,46,25753.43,14830.37,661,19,Gold
56519,25,22259.39,14443.96,638,17,Gold
29685,42,23022.62,10708.59,729,12,Gold
72699,58,65887.24,36583.94,728,26,Platinum
90991,64,131521.89,54571.84,769,40,Black
52200,22,22990.47,15281.76,652,10,Gold
95942,67,151956.91,53206.41,798,49,Black
62012,31,60503.03,31126.79,704,25,Platinum
72239,49,66307.68,33202.76,729,30,Platinum
33366,24,21309.91,10125.99,636,17,Gold
23607,24,21343.94,11811.59,635,11,Gold
84118,41,81245.66,48733.92,751,33,Platinum
87462,63,45693.34,18556.1,763,27,Platinum
1014,39,21554.06,8890.04,732,10,Gold
82393,43,71378.79,37907.79,664,26,Platinum
53364,27,29540.71,15342.62,654,16,Gold
18476,48,31618.8,19287.63,687,16,Gold
94632,56,148880.89,23743.78,754,52,Black
12277,46,23922.16,16298.91,645,17,Gold
56032,43,24547.84,16394.84,674,21,Gold
44354,39,33826.69,15240.31,664,12,Gold
93434,41,153404.64,54926.12,789,51,Black
31832,23,25566.47,17206.37,642,16,Gold
27197,26,14545.73,5275.73,653,13,Gold
2726,49,25018.48,14555.89,690,10,Gold
37686,42,18074.59,8865.31,628,20,Gold
47682,39,23006.81,7567.85,624,12,Gold
42616,43,30000.41,13789.84,609,13,Gold
89751,51,55444.24,29565.35,683,27,Platinum
34896,38,19472.99,11314.0,603,20,Gold
88486,50,49172.28,14913.07,743,31,Platinum
14957,27,24717.47,14623.2,686,13,Gold
46380,24,23077.12,14681.12,647,10,Gold
73962,37,62776.98,30478.55,749,37,Platinum
33827,44,19450.65,10563.02,633,15,Gold
77787,43,60439.25,31046.3,822,38,Platinum
87531,62,48416.55,26048.35,708,22,Platinum
58143,44,30108.81,16452.33,669,14,Gold
91359,65,166251.7,83118.89,823,60,Black
46328,43,18116.89,10625.82,673,13,Gold
7503,47,28767.09,11365.69,685,17,Gold
48001,28,28037.85,14889.6,685,16,Gold
94823,44,147372.41,61682.86,757,56,Black
41785,39,30352.14,18988.06,710,11,Gold
57606,29,28314.23,14815.2,658,16,Gold
70937,58,63997.06,28598.82,685,23,Platinum
33698,35,33178.15,20316.06,628,13,Gold
71955,32,80177.29,25237.1,725,24,Platinum
46535,37,26170.04,10374.54,647,17,Gold
5784,39,35491.11,14096.01,660,21,Gold
41987,34,22008.44,16649.23,650,10,Gold
49769,46,24368.32,10244.73,678,10,Gold
21049,41,19448.23,9969.36,605,16,Gold
6641,24,19504.8,10564.11,704,12,Gold
66850,57,65166.7,23550.73,753,35,Platinum
58576,22,15504.3,8593.61,653,20,Gold
48874,40,18128.0,9775.8,597,16,Gold
21524,37,24640.65,13438.53,549,14,Gold
20439,45,26448.72,14344.67,661,27,Gold
13891,25,28530.33,14801.64,589,16,Gold
89382,49,49811.17,19451.89,698,30,Platinum
41068,43,22020.34,9874.74,716,20,Gold
2128,49,30571.61,20027.36,647,16,Gold
97072,49,169705.42,84988.5,812,52,Black
92271,66,211791.2,64131.64,827,47,Black
48883,27,22527.4,8525.3,573,14,Gold
91976,60,169831.92,55052.56,789,39,Black
16772,48,16221.16,7321.75,608,6,Gold
48900,39,19534.17,11403.11,566,25,Gold
65529,64,84642.41,33897.66,777,23,Platinum
98838,44,98408.02,54091.84,779,54,Black
24308,45,23288.1,15190.47,634,16,Gold
10780,25,25374.44,10801.8,587,10,Gold
97884,50,104616.36,19020.96,799,39,Black
95717,40,160713.89,45020.25,780,40,Black
63872,54,72952.47,27234.02,765,19,Platinum
18085,24,27143.64,15305.16,708,14,Gold
85404,36,67474.56,20165.15,794,29,Platinum
87374,54,60924.39,30662.49,705,28,Platinum
46231,44,28500.27,16595.49,617,20,Gold
42547,49,34311.37,14974.22,643,15,Gold
91860,69,132348.35,41547.85,798,35,Black
74114,49,76267.17,29175.97,762,30,Platinum
5351,35,28068.85,18051.89,643,15,Gold
50187,24,31793.5,14814.44,649,20,Gold
91233,53,118675.83,23638.76,765,39,Black
16305,26,22567.09,8811.74,588,15,Gold
81384,34,78297.02,36010.41,733,25,Platinum
27054,38,19175.96,11827.47,612,13,Gold
72407,56,58395.36,30832.15,728,28,Platinum
3287,29,23349.4,10874.46,639,13,Gold
25681,31,27861.18,14957.72,621,18,Gold
74444,61,80564.46,34534.22,728,23,Platinum
68527,45,54584.18,32230.83,717,17,Platinum
18756,46,16729.82,12791.51,686,18,Gold
85883,35,76645.78,29702.19,721,26,Platinum
98948,73,159261.94,63242.77,825,38,Black
2397,27,20390.7,10349.99,647,19,Gold
70782,46,67061.8,31937.65,728,35,Platinum
16918,43,25712.02,12357.33,575,7,Gold
63745,49,82997.49,27009.04,747,31,Platinum
25989,33,19935.13,10656.76,589,12,Gold
60695,38,64773.74,29295.09,682,24,Platinum
77712,53,76352.03,31751.55,745,26,Platinum
8219,40,23896.36,9983.01,700,16,Gold
94537,51,191578.32,54954.51,760,34,Black
32301,40,26412.1,14950.81,699,9,Gold
96605,61,94098.47,37536.89,813,52,Black
28248,23,15820.01,10954.76,661,10,Gold
68237,45,68470.23,34698.89,752,28,Platinum
52948,40,18569.41,10205.65,703,17,Gold
24648,38,18873.46,7447.85,687,13,Gold
72207,54,61241.93,26977.31,788,34,Platinum
40299,28,29935.41,17803.76,693,15,Gold
35116,26,19852.94,6481.99,644,16,Gold
27450,49,23950.22,15748.31,564,14,Gold
75391,58,39061.48,21238.11,783,35,Platinum
76510,39,83697.61,26553.3,786,29,Platinum
81184,56,39360.29,19449.12,768,34,Platinum
87039,31,53942.48,29019.29,752,24,Platinum
2673,34,26302.21,16936.57,667,19,Gold
86030,48,68883.34,29814.07,713,25,Platinum
18985,22,26447.26,14021.46,705,18,Gold
71574,46,68163.09,27421.92,762,31,Platinum
50370,39,34303.55,16726.43,673,16,Gold
25103,36,24499.79,9123.66,596,20,Gold
83958,32,67689.98,31285.16,673,22,Platinum
1555,29,23867.61,12840.89,616,12,Gold
55187,30,24189.66,16175.64,746,10,Gold
12134,38,26845.26,17654.66,733,8,Gold
94241,63,147133.22,48435.1,769,50,Black
41507,35,20012.14,10731.12,591,9,Gold
12023,45,27732.95,13683.52,580,16,Gold
1440,40,28674.39,13794.09,660,18,Gold
68164,34,71759.06,21726.86,706,19,Platinum
47697,48,25765.27,13202.29,647,20,Gold
69117,30,57519.37,27527.42,728,37,Platinum
83528,39,53193.41,30897.12,646,30,Platinum
92993,62,138750.98,58239.79,822,27,Black
60496,55,67621.64,34390.41,750,21,Platinum
41601,34,36589.11,22302.45,657,10,Gold
42380,49,20554.51,12560.53,566,10,Gold
61496,30,77604.89,38076.77,697,20,Platinum
21647,22,36740.09,18971.57,663,17,Gold
99630,70,134342.14,59738.76,793,52,Black
31680,41,20712.71,9400.96,692,16,Gold
83523,47,52187.84,27088.6,720,22,Platinum
31492,22,21514.53,13744.0,667,10,Gold
4265,41,24700.87,11480.48,618,11,Gold
60661,52,72488.62,42685.34,799,33,Platinum
79305,42,59015.9,25316.43,729,30,Platinum
33241,25,18938.51,11533.15,668,14,Gold
48411,28,23958.17,15347.18,595,14,Gold
48785,37,19468.26,11843.3,726,10,Gold
45945,30,28022.21,16021.25,668,16,Gold
69222,30,65633.81,22351.76,726,26,Platinum
96982,44,130174.86,74016.34,809,51,Black
48554,49,26083.36,12017.64,607,21,Gold
11225,36,29301.66,14913.97,680,16,Gold
56669,22,29491.39,17354.25,650,21,Gold
50168,35,28126.86,17430.92,626,14,Gold
71158,35,68108.8,40906.69,760,25,Platinum
9589,28,14704.2,9976.55,624,14,Gold
66789,41,63187.27,28106.44,740,22,Platinum
50118,49,27968.16,15923.89,633,14,Gold
72232,49,75879.77,28609.5,692,35,Platinum
20924,48,24988.46,15641.78,658,9,Gold
39280,39,24019.65,14106.06,666,17,Gold
75453,42,73051.95,21788.26,694,33,Platinum
92380,43,162827.49,69872.19,789,46,Black
86217,45,62004.97,30918.3,743,35,Platinum
17417,31,28321.38,15322.53,660,14,Gold
46395,40,22160.06,12340.79,660,22,Gold
72092,47,62204.01,31639.83,662,23,Platinum
13116,42,21977.43,14794.57,649,13,Gold
48258,45,22178.13,12566.17,666,7,Gold
65186,51,57556.48,19344.66,662,23,Platinum
29339,46,23950.16,9666.17,578,18,Gold
10064,34,33908.42,19502.51,682,16,Gold
84870,58,66326.13,35515.3,733,27,Platinum
11204,41,24394.62,10862.91,594,15,Gold
48918,34,28184.57,17524.22,734,14,Gold
66975,50,38037.83,22720.35,719,31,Platinum
87201,34,47230.39,17061.78,717,24,Platinum
1901,22,28484.77,17258.46,672,27,Gold
72044,41,72082.32,22800.1,718,30,Platinum
57064,22,28916.84,17387.07,714,15,Gold
11117,37,27202.47,11227.06,615,15,Gold
91153,48,131281.6,56529.48,831,39,Black
26551,22,24918.32,16400.87,641,12,Gold
98996,64,135878.96,55382.2,794,48,Black
37331,46,25889.36,17430.82,646,15,Gold
14201,30,18003.28,8435.48,657,14,Gold
43685,24,22863.06,15068.62,678,21,Gold
44345,45,22454.63,14752.79,650,19,Gold
78509,32,38687.84,13904.91,729,29,Platinum
36758,36,23695.99,9110.42,671,17,Gold
7316,38,32695.99,18209.68,694,12,Gold
28603,47,37594.75,24569.48,738,8,Gold
77957,55,66575.84,27278.66,684,29,Platinum
52029,37,20726.6,11907.59,690,13,Gold
78779,39,67049.3,26867.07,706,25,Platinum
37966,46,21810.87,11930.64,697,18,Gold
90389,54,132410.92,60720.33,783,41,Black
14027,34,23285.03,10233.49,655,17,Gold
91772,55,200130.57,53684.62,779,36,Black
51737,46,19034.47,11799.87,575,11,Gold
62788,30,58687.23,13561.96,787,23,Platinum
56652,49,29337.33,19680.43,634,26,Gold
26417,36,25667.11,19479.21,671,11,Gold
34212,40,19709.35,12425.27,661,18,Gold
1858,45,23749.77,15248.31,668,14,Gold
82493,32,62815.86,28572.97,788,26,Platinum
29626,47,24524.29,13520.67,690,20,Gold
21427,30,25368.19,17050.03,627,26,Gold
18613,34,25698.41,17424.1,607,8,Gold
13006,30,20566.67,11052.61,625,17,Gold
13105,22,26791.67,11282.24,676,14,Gold
51838,23,12310.32,5937.75,656,11,Gold
64573,61,55569.43,19189.48,707,27,Platinum
28924,35,22657.42,13121.09,633,12,Gold
11573,38,22900.77,16793.31,670,19,Gold
83698,54,74559.23,44618.72,803,32,Platinum
98384,49,139497.34,57503.82,796,40,Black
89369,50,57139.58,27126.61,716,33,Platinum
64358,37,50592.83,25682.96,751,25,Platinum
8753,46,28095.42,17235.46,645,17,Gold
47088,38,34704.09,16263.63,677,13,Gold
37433,33,19479.2,11227.41,629,13,Gold
63807,44,57261.75,33367.81,752,25,Platinum
41514,29,28664.63,13045.52,623,15,Gold
54317,36,21631.25,9904.43,645,16,Gold
24923,39,28790.14,12968.03,631,17,Gold
58550,42,16621.67,7864.49,647,15,Gold
4200,37,27855.9,13626.46,608,24,Gold
91849,41,113258.0,35661.79,784,44,Black
56637,38,23052.14,15233.62,603,15,Gold
12183,29,24477.24,17816.21,627,22,Gold
37115,40,18983.22,8652.6,675,9,Gold
93350,47,115344.06,41357.51,844,39,Black
67697,42,67509.21,38439.52,687,15,Platinum
68948,37,66604.17,40732.04,716,32,Platinum
52801,43,31496.89,13703.52,667,17,Gold
45092,42,23671.95,11003.98,621,14,Gold
56914,43,25422.74,9289.5,644,10,Gold
81405,45,58949.16,19508.02,716,31,Platinum
90291,56,171091.15,32865.99,803,46,Black
82657,43,31553.08,10351.76,713,26,Platinum
2947,29,25426.05,15390.33,700,13,Gold
68930,31,50194.15,14546.56,742,26,Platinum
79617,52,75565.4,29018.92,736,24,Platinum
79211,35,76724.73,27922.66,720,34,Platinum
62792,53,46524.42,19225.76,675,35,Platinum
31320,28,22099.41,10317.23,662,20,Gold
96624,64,155295.87,56896.93,774,43,Black
92978,61,154478.34,26203.3,777,27,Black
80454,37,60444.22,34869.11,661,25,Platinum
18772,47,24986.57,12780.74,682,12,Gold
8107,46,24808.38,15295.36,646,15,Gold
66900,62,60867.61,32358.76,716,25,Platinum
32027,35,26099.96,13348.12,635,11,Gold
63190,31,72057.13,38574.65,747,35,Platinum
58030,26,25031.23,14284.28,647,19,Gold
82689,35,65931.76,34067.8,717,29,Platinum
17332,45,21959.23,13705.96,704,17,Gold
94353,42,197338.42,71366.29,798,45,Black
65012,32,56066.57,29911.54,760,21,Platinum
24049,23,20933.7,9491.29,639,14,Gold
88151,44,71153.79,43034.01,718,29,Platinum
15491,49,19510.37,8727.25,599,11,Gold
85794,47,65010.66,35441.8,670,25,Platinum
28036,49,23757.12,9742.27,676,10,Gold
24649,27,23354.78,15075.03,580,20,Gold
21237,48,28934.3,18192.88,601,17,Gold
24688,29,25349.38,12775.11,645,17,Gold
58447,27,22189.42,9080.59,643,17,Gold
86694,53,47381.68,22868.6,774,32,Platinum
42998,39,25667.04,11792.25,618,13,Gold
98046,49,126312.9,73144.46,790,40,Black
63244,60,80770.73,33116.84,768,32,Platinum
93388,55,119761.36,30742.81,801,40,Black
61290,52,47865.93,16290.93,733,28,Platinum
69609,40,56737.77,19018.19,676,32,Platinum
89172,37,75654.88,42809.31,694,37,Platinum
39018,27,25188.41,15721.04,690,19,Gold
78770,62,71848.24,24986.72,699,30,Platinum
53590,41,24548.43,11517.01,644,15,Gold
67608,49,57710.66,16466.39,713,26,Platinum
58902,26,19225.57,6614.04,648,15,Gold
46867,40,18055.76,11985.77,626,17,Gold
48102,22,29144.67,16466.94,652,15,Gold
97581,39,138227.71,28987.41,847,47,Black
75646,60,65332.25,31332.02,703,32,Platinum
4892,40,18903.58,12097.15,723,7,Gold
50507,23,21499.05,13175.65,731,12,Gold
24377,40,25488.04,13531.38,640,12,Gold
50383,22,36515.22,20154.44,628,19,Gold
52917,47,29980.89,15691.92,681,13,Gold
88466,34,62505.33,21710.36,744,24,Platinum
36824,44,20573.48,12945.99,624,23,Gold
39586,29,23515.01,12089.58,681,13,Gold
73680,31,73740.84,46521.18,772,38,Platinum
69312,63,81485.38,36736.9,722,30,Platinum
37696,41,22321.62,9893.58,673,13,Gold
18107,26,21332.69,11015.56,704,17,Gold
52918,39,18857.73,9297.59,680,13,Gold
55858,44,28707.18,19006.25,598,16,Gold
25659,42,23145.69,11716.49,662,16,Gold
73324,53,55949.2,23555.12,787,28,Platinum
76524,48,68955.27,39362.87,772,23,Platinum
37582,35,25337.36,9002.92,692,15,Gold
16020,39,29972.05,17521.85,673,17,Gold
39931,49,18200.6,9228.81,653,21,Gold
15568,24,32326.9,15062.49,651,11,Gold
99313,72,124288.95,63899.2,792,50,Black
89110,32,63302.06,28953.52,691,28,Platinum
2811,47,24416.17,14056.79,668,14,Gold
28103,31,12977.41,7409.66,663,12,Gold
74483,32,48934.82,20629.08,764,32,Platinum
36914,25,34777.63,24147.64,644,17,Gold
41461,34,25650.77,15865.65,710,21,Gold
56710,25,22852.95,14546.51,648,17,Gold
27188,32,24328.86,17095.36,756,15,Gold
79577,45,66821.89,21366.01,729,26,Platinum
73133,34,61007.79,26205.38,715,19,Platinum
94942,68,101138.86,42980.76,801,43,Black
24009,27,28382.14,19133.01,688,10,Gold
45787,23,22618.9,14728.9,640,18,Gold
55714,28,28240.08,18941.42,641,12,Gold
42399,46,28643.23,13560.45,657,15,Gold
96018,37,147938.02,39790.01,789,41,Black
49043,31,26412.99,12602.6,593,18,Gold
91477,36,134760.8,36354.35,776,42,Black
88749,34,67666.7,27161.4,764,26,Platinum
28298,45,18425.27,9218.73,631,18,Gold
19829,27,24422.71,10311.82,608,23,Gold
84377,38,58083.23,29424.23,701,23,Platinum
34520,40,36618.64,23483.4,662,20,Gold
52437,28,21541.08,10153.31,658,13,Gold
79966,45,64677.77,22093.36,724,31,Platinum
61371,49,79732.12,49389.99,736,23,Platinum
60414,49,64181.2,35256.09,723,28,Platinum
4008,22,21850.58,11494.99,696,15,Gold
55731,33,24890.26,17438.77,660,12,Gold
71521,33,71937.64,39990.25,760,22,Platinum
95113,52,171683.7,67457.57,822,33,Black
57568,24,19683.22,7015.35,648,14,Gold
70392,31,62605.88,34247.91,721,30,Platinum
11527,38,26450.19,12033.76,707,15,Gold
86462,55,69009.63,30532.51,788,27,Platinum
46325,44,17073.21,10400.88,698,14,Gold
7427,46,23367.32,15169.77,632,22,Gold
95607,69,126607.77,58684.36,765,41,Black
92504,60,177333.19,54825.9,751,44,Black
9963,48,28442.48,17344.37,605,12,Gold
27640,42,28370.8,13854.31,722,16,Gold
16317,30,26997.73,16444.96,605,23,Gold
67180,52,60243.18,18239.62,719,31,Platinum
92918,49,123618.62,32839.85,786,47,Black
20116,26,23934.43,17449.7,631,16,Gold
98199,53,211341.39,52246.95,747,42,Black
91185,48,159191.17,48635.73,760,41,Black
93550,40,152466.4,63915.15,811,57,Black
22754,29,28773.47,18789.63,669,13,Gold
65266,61,65220.67,19135.69,781,24,Platinum
31988,31,21050.26,14559.51,633,12,Gold
98491,58,143435.45,49985.96,789,37,Black
39797,23,26889.01,15541.6,645,11,Gold
88717,33,54394.64,23447.23,721,40,Platinum
79158,47,70365.17,24871.81,733,34,Platinum
53767,49,17481.66,5751.86,688,17,Gold
64498,31,66800.63,36241.09,756,27,Platinum
1641,28,25121.1,14955.95,607,17,Gold
33324,30,28366.37,12712.77,645,13,Gold
36116,44,26749.72,9487.55,644,17,Gold
38049,42,27831.61,20122.22,681,15,Gold
79039,61,67200.47,35595.65,782,29,Platinum
93106,39,142587.87,63010.13,786,46,Black
38380,26,18759.85,10174.72,652,16,Gold
97649,43,104821.17,35811.9,812,43,Black
42580,44,24278.62,10866.09,669,15,Gold
85719,61,57635.96,21294.3,717,30,Platinum
78058,47,72515.08,18970.05,657,24,Platinum
6856,46,33467.74,18883.81,614,17,Gold
85281,30,70354.3,42883.28,730,31,Platinum
9666,36,31371.36,22796.46,666,12,Gold
2724,29,32408.32,22843.5,672,11,Gold
75067,54,69922.8,33275.98,738,24,Platinum
30300,45,18402.98,8680.64,601,19,Gold
3806,35,27568.07,13473.52,701,16,Gold
12826,48,27408.07,10237.76,623,8,Gold
78108,37,62292.42,36179.12,742,22,Platinum
2141,38,25823.8,13505.73,688,14,Gold
69116,39,48886.47,29824.15,747,18,Platinum
15510,44,29102.88,15705.05,647,7,Gold
84452,43,69749.42,32786.95,717,26,Platinum
66230,35,76524.42,28349.44,684,28,Platinum
17749,39,32112.98,20517.3,731,19,Gold
9231,37,24736.22,12129.25,613,16,Gold
32860,48,17314.22,9155.96,597,15,Gold
17024,43,28579.32,13007.88,559,20,Gold
86718,32,79141.99,38160.75,780,32,Platinum
79472,58,67295.44,30362.42,754,27,Platinum
34918,32,32804.77,14752.37,724,11,Gold
84589,31,60550.01,30242.32,755,19,Platinum
7943,26,17780.37,10848.32,661,13,Gold
97158,70,155843.96,28929.43,755,38,Black
40304,29,28283.48,13322.43,659,22,Gold
57111,23,26647.12,15226.76,646,9,Gold
57261,29,26933.68,19837.5,705,17,Gold
79774,38,51555.05,23832.55,725,21,Platinum
30105,49,25892.94,14730.77,694,16,Gold
25808,48,29059.99,15493.8,669,11,Gold
46524,24,22566.95,8474.81,664,17,Gold
77819,34,69252.92,30077.38,782,18,Platinum
9931,39,21472.31,10889.2,680,19,Gold
19062,25,20275.6,10376.68,687,18,Gold
42891,35,25789.24,12123.22,718,9,Gold
80884,32,47502.32,14979.67,745,27,Platinum
65580,57,57019.54,18251.96,720,28,Platinum
82962,32,58947.78,31051.78,720,29,Platinum
8267,27,29182.42,17698.2,717,21,Gold
99476,71,83941.23,42096.32,797,40,Black
42991,34,15617.19,11139.98,610,18,Gold
43299,41,27362.46,12282.67,680,16,Gold
40636,27,31431.95,17356.8,637,11,Gold
35059,22,26741.37,17490.39,639,13,Gold
60247,54,54689.24,15058.84,649,36,Platinum
38077,48,18483.29,12696.5,600,21,Gold
63392,45,79810.14,39165.59,699,26,Platinum
62114,64,66196.82,37291.09,731,33,Platinum
96697,52,121265.42,64194.66,773,48,Black
40515,49,26862.23,13699.15,643,13,Gold
92831,40,131770.75,49951.08,774,44,Black
4474,46,27721.1,11328.89,642,19,Gold
11974,31,20939.15,10091.26,618,9,Gold
238,40,25932.27,15959.17,772,14,Gold
1565,30,28684.22,14951.78,660,12,Gold
2360,42,27043.26,13784.15,660,18,Gold
31168,27,24585.56,12048.26,704,12,Gold
49212,29,21745.04,12587.43,654,12,Gold
62093,34,71734.85,24886.3,729,27,Platinum
29865,35,25188.9,14459.63,718,11,Gold
95421,55,161547.7,78859.59,782,39,Black
46887,25,27432.63,15836.67,594,15,Gold
92154,59,155235.86,44329.42,785,42,Black
29476,24,13728.21,4755.84,625,15,Gold
89099,39,63535.17,23256.5,723,24,Platinum
77251,61,47233.74,16094.32,721,28,Platinum
21415,47,19576.21,11882.22,636,14,Gold
7835,48,26088.59,15038.04,716,11,Gold
45673,24,30944.76,13602.33,631,17,Gold
7211,40,36837.07,19263.3,639,19,Gold
99878,36,173491.52,91661.56,794,47,Black
58320,43,25360.43,18505.59,704,22,Gold
3853,48,31480.32,15613.32,623,17,Gold
40226,30,26308.56,16898.67,637,14,Gold
69249,59,70530.0,29973.0,727,26,Platinum
98370,36,150783.87,32007.4,821,49,Black
73134,63,82516.56,43779.19,746,35,Platinum
99652,70,115947.77,40602.39,781,49,Black
1583,29,19920.89,14000.23,642,19,Gold
72017,64,62651.01,23675.82,745,29,Platinum
47569,36,24672.96,13033.77,613,8,Gold
98960,50,148449.81,59898.72,794,32,Black
68129,36,75928.22,28793.49,736,25,Platinum
67983,45,56709.61,33443.58,711,24,Platinum
99856,48,182811.3,48824.61,814,45,Black
12932,48,21874.46,13102.61,616,12,Gold
28400,24,22903.7,14188.3,615,17,Gold
76028,58,57374.2,28924.52,776,28,Platinum
81016,42,50790.05,26968.97,710,29,Platinum
11259,36,22701.97,15359.32,613,17,Gold
21265,40,21335.93,15037.81,646,13,Gold
83742,55,45892.78,29718.11,786,23,Platinum
20229,32,22096.82,11720.39,692,15,Gold
61786,33,60278.2,22471.27,764,25,Platinum
66730,46,55419.47,17222.45,721,32,Platinum
62314,34,65734.58,27055.96,771,35,Platinum
31375,41,21945.56,10676.84,582,16,Gold
63395,58,72750.91,32292.14,772,29,Platinum
58218,48,21917.77,9868.35,696,17,Gold
70659,35,68867.94,35965.88,779,18,Platinum
54095,29,23934.88,9018.48,620,21,Gold
20870,45,23687.52,14291.99,693,8,Gold
83170,50,67309.28,22647.96,742,24,Platinum
64872,50,47112.5,28690.63,706,28,Platinum
72100,64,43745.17,25888.15,694,30,Platinum
52829,39,19214.75,10114.94,653,13,Gold
29603,22,24255.61,16884.69,678,11,Gold
88316,64,61115.0,26472.66,704,32,Platinum
41950,37,23401.87,12714.58,681,9,Gold
35150,38,28051.12,18227.57,694,14,Gold
54356,36,27772.0,18333.99,662,11,Gold
44808,48,18456.51,12277.13,635,16,Gold
34202,25,26682.11,15278.17,679,14,Gold
38770,27,22117.44,10996.65,552,13,Gold
92737,74,163218.61,67036.86,804,49,Black
42470,26,25288.66,12303.1,662,17,Gold
23953,36,26677.78,11530.26,648,20,Gold
87524,52,67365.02,24727.59,722,34,Platinum
74328,54,68880.74,36050.43,769,27,Platinum
73868,36,67692.87,16733.49,689,36,Platinum
70333,62,56613.24,30226.42,694,33,Platinum
24782,43,24803.2,12282.43,712,16,Gold
7145,33,26548.63,11328.12,638,11,Gold
19467,25,29632.6,19647.72,669,20,Gold
63788,36,47598.97,20943.52,734,28,Platinum
72491,56,48181.98,19333.94,676,31,Platinum
45844,26,29839.11,20013.45,683,10,Gold
76227,53,62080.93,28212.86,802,27,Platinum
62479,31,75488.37,40103.26,742,28,Platinum
37305,45,29658.04,17649.91,714,12,Gold
21025,31,19553.88,8066.83,651,12,Gold
712,39,24516.43,15394.11,619,16,Gold
7719,46,23502.42,17353.87,671,17,Gold
41669,32,28935.34,12911.75,636,18,Gold
97523,44,151775.0,58549.19,803,41,Black
38920,37,17658.34,9724.75,675,10,Gold
39859,36,22472.05,15750.08,630,12,Gold
49289,31,28005.66,18137.47,635,14,Gold
76474,45,57258.32,20933.07,694,30,Platinum
